dataset,table_name,period,source_url,downloaded_at_utc,local_path,sha256,bytes,status
price,DISPATCHPRICE,2024-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHPRICE_202402010000.zip,2026-08-23T05:10:51.542562+00:00,data/raw/aemo_history/price/2024-02.zip,c523a66c3f68896ea620dd327d71a7b600970bdbcf94a1e1530bb784c5cfed68,1513215,downloaded
price,DISPATCHPRICE,2024-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHPRICE_202403010000.zip,2026-08-23T05:10:56.772577+00:00,data/raw/aemo_history/price/2024-03.zip,6b82ab6a0c7524b24efb2b755248ee95176c0f0294ab755637939f15ce7bf768,1573399,downloaded
price,DISPATCHPRICE,2024-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHPRICE_202404010000.zip,2026-08-23T05:11:02.511211+00:00,data/raw/aemo_history/price/2024-04.zip,2ebbcba964e8e15442ef86ce583ca726a375c4d757366cb3af91f00a4eb3e4e4,1531444,downloaded
price,DISPATCHPRICE,2024-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHPRICE_202405010000.zip,2026-08-23T05:11:06.862677+00:00,data/raw/aemo_history/price/2024-05.zip,7f712d805651b6cc7c3142075ccd4e84d91c84d5821a4aaae79dbe9eb3b2e3eb,1870067,downloaded
price,DISPATCHPRICE,2024-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHPRICE_202406010000.zip,2026-08-23T05:11:11.861729+00:00,data/raw/aemo_history/price/2024-06.zip,93a778424246491dd482425f8d71470d2a2cd9045e573c800cfb441e05f0c415,1809746,downloaded
price,DISPATCHPRICE,2024-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHPRICE_202407010000.zip,2026-08-23T05:11:17.826817+00:00,data/raw/aemo_history/price/2024-07.zip,cad08133808694dde84da237d250c7747d334cd6de1484e1cc225298bace7037,1703588,downloaded
price,DISPATCHPRICE,2024-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202408010000.zip,2026-08-23T05:11:22.585600+00:00,data/raw/aemo_history/price/2024-08.zip,7066cce8ffc1ba0bfdfaa61d1d0bff3b34100a87df07a3f8b05e23913a57a253,2297410,downloaded
price,DISPATCHPRICE,2024-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202409010000.zip,2026-08-23T05:11:27.669250+00:00,data/raw/aemo_history/price/2024-09.zip,3ad101a82181c4394a08cecd532003423129b6bb3a182c2a9e32b3356cafb313,2200223,downloaded
price,DISPATCHPRICE,2024-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202410010000.zip,2026-08-23T05:11:34.052139+00:00,data/raw/aemo_history/price/2024-10.zip,4d926848904278971554e934fa6ca9c54e15ad3e991cbd19e6f5d353c32a804e,2379378,downloaded
price,DISPATCHPRICE,2024-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202411010000.zip,2026-08-23T05:11:40.374470+00:00,data/raw/aemo_history/price/2024-11.zip,a8eb548ef8bbf856aeecad3fad71890984969a59e9114a7fd90b9dfa586cc900,2240490,downloaded
price,DISPATCHPRICE,2024-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2024/MMSDM_2024_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202412010000.zip,2026-08-23T05:11:45.277741+00:00,data/raw/aemo_history/price/2024-12.zip,5602df252a1f4768925b0445b6b2a2960fb236fa785ce329c310d8237a503945,2140354,downloaded
price,DISPATCHPRICE,2025-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202501010000.zip,2026-08-23T05:11:50.814096+00:00,data/raw/aemo_history/price/2025-01.zip,b48fb70ed4a9324a35d11f489dc2426a4be25897db763060ff3cd786e42f7adb,2083543,downloaded
price,DISPATCHPRICE,2025-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202502010000.zip,2026-08-23T05:11:57.494220+00:00,data/raw/aemo_history/price/2025-02.zip,a076493a06195c65d182a4ae1113feb18a83f36cf8344f09cb4a800f1cb98e8b,1832344,downloaded
price,DISPATCHPRICE,2025-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202503010000.zip,2026-08-23T05:12:02.868834+00:00,data/raw/aemo_history/price/2025-03.zip,0c1e50d56070ea43b97894e1bf04f69cd09cf37cfa83a50dd422fbc38caf94d0,2042616,downloaded
price,DISPATCHPRICE,2025-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202504010000.zip,2026-08-23T05:12:07.469403+00:00,data/raw/aemo_history/price/2025-04.zip,7e962dbb0cb6d1a6f3d5e6c661b819dd0e2d754e1d3de9197244f0a0f34fd8c8,1958079,downloaded
price,DISPATCHPRICE,2025-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202505010000.zip,2026-08-23T05:12:14.211981+00:00,data/raw/aemo_history/price/2025-05.zip,4774497dfc619b6233709cd5d605f9d1cc2c1ff96d3474afa1b4bd410e4632e0,2083697,downloaded
price,DISPATCHPRICE,2025-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2025/MMSDM_2025_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_ARCHIVE%23DISPATCHPRICE%23FILE01%23202506010000.zip,2026-08-23T05:12:20.488698+00:00,data/raw/aemo_history/price/2025-06.zip,64863dd14a19cc01fdd7083bbbd6b26deb33ff9f296a123a139dd56fd1657c1e,1958539,downloaded
region,DISPATCHREGIONSUM,2019-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_201907010000.zip,2026-08-23T03:26:16.588624+00:00,data/raw/aemo_history/region/2019-07.zip,e85776baaeed7af06d4ddf5956b398379251c089537fc7544a723922d0c784ec,4928165,downloaded
region,DISPATCHREGIONSUM,2019-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_201908010000.zip,2026-08-23T03:26:26.865241+00:00,data/raw/aemo_history/region/2019-08.zip,ef9de950d9e808546c54221c677d2cfaf91db0d4ac96e590022cbeab318c47d2,4830097,downloaded
region,DISPATCHREGIONSUM,2019-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_201909010000.zip,2026-08-23T03:26:36.584790+00:00,data/raw/aemo_history/region/2019-09.zip,a7b0d3a2a8cf329d2c13cbd86756a3be758f151213c070ef05f13153eb7ee3a7,4984690,downloaded
region,DISPATCHREGIONSUM,2019-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_201910010000.zip,2026-08-23T03:26:46.659594+00:00,data/raw/aemo_history/region/2019-10.zip,daf09f2b0166cf875448cf4a98dba87e017ec79a03ff8994522130c9945f65c0,5280763,downloaded
region,DISPATCHREGIONSUM,2019-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_201911010000.zip,2026-08-23T03:26:57.317416+00:00,data/raw/aemo_history/region/2019-11.zip,e7f1266c669731dec229cc60c9fc0af7fdc994b2352bd41d4f289e9efd8072c8,5275757,downloaded
region,DISPATCHREGIONSUM,2019-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2019/MMSDM_2019_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_201912010000.zip,2026-08-23T03:27:07.604880+00:00,data/raw/aemo_history/region/2019-12.zip,f55d82db2fe96fccf571b3579256a6e7bad5a8cc16ff9c18392d5119c568c897,4991046,downloaded
region,DISPATCHREGIONSUM,2020-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202001010000.zip,2026-08-23T03:27:17.881396+00:00,data/raw/aemo_history/region/2020-01.zip,eee9880768d14b4ccc8b7c83391596b5274b9da1a7706f0828c357602cd79f6f,4523634,downloaded
region,DISPATCHREGIONSUM,2020-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202002010000.zip,2026-08-23T03:27:27.825006+00:00,data/raw/aemo_history/region/2020-02.zip,6b3fac287be5b904daf3d93623e4a6febf04c8d73c93b86b306f5a67278be81a,4637675,downloaded
region,DISPATCHREGIONSUM,2020-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202003010000.zip,2026-08-23T03:27:38.844770+00:00,data/raw/aemo_history/region/2020-03.zip,d348c9f91f8b4a5cd0fe4f9061867c59feadf4fc310ad7edb8792d989819e979,4508477,downloaded
region,DISPATCHREGIONSUM,2020-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202004010000.zip,2026-08-23T03:27:49.077289+00:00,data/raw/aemo_history/region/2020-04.zip,b1dd6a56683aa1156c8ee61f83352041e5371305b3293c8dd9b886b2ce2bc6c1,4404124,downloaded
region,DISPATCHREGIONSUM,2020-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202005010000.zip,2026-08-23T03:27:59.735389+00:00,data/raw/aemo_history/region/2020-05.zip,8aa79ca3096d7f56ef14f1ed4407d7e0ce4dfbe91c80c4daf57c499601dacbd7,4550916,downloaded
region,DISPATCHREGIONSUM,2020-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202006010000.zip,2026-08-23T03:28:11.356342+00:00,data/raw/aemo_history/region/2020-06.zip,f221c1ddebe92a1c57b74a1682c2b4bc5aa883aa2a8d75302fe63cbb3a29b698,4353286,downloaded
region,DISPATCHREGIONSUM,2020-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202007010000.zip,2026-08-23T03:28:22.421417+00:00,data/raw/aemo_history/region/2020-07.zip,0b0cfabe8228aef6b5edddbfbe5ab5b124aec6cc4f5180e1934548ab7c4e113b,4582322,downloaded
region,DISPATCHREGIONSUM,2020-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202008010000.zip,2026-08-23T03:28:33.525025+00:00,data/raw/aemo_history/region/2020-08.zip,af751ee538beda3c46e7d977b6ccf8add7132f40591caf5f151c60fe4af68fd4,4650480,downloaded
region,DISPATCHREGIONSUM,2020-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202009010000.zip,2026-08-23T03:28:44.216471+00:00,data/raw/aemo_history/region/2020-09.zip,9495c19d405187205fe919f133ae965ac948bb17ee9e83383c609fcfa682694d,5169087,downloaded
region,DISPATCHREGIONSUM,2020-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202010010000.zip,2026-08-23T03:28:54.739428+00:00,data/raw/aemo_history/region/2020-10.zip,277e3f99197a8d787af40f0a1019c18f9f110bacc2842c3f671142d0df1cdc2d,5188468,downloaded
region,DISPATCHREGIONSUM,2020-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202011010000.zip,2026-08-23T03:29:05.800248+00:00,data/raw/aemo_history/region/2020-11.zip,33ef91495edde4730ad6273c89cf888ef9f8b26b8a99eed819382cf7faaf8e05,5296373,downloaded
region,DISPATCHREGIONSUM,2020-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2020/MMSDM_2020_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202012010000.zip,2026-08-23T03:29:17.311467+00:00,data/raw/aemo_history/region/2020-12.zip,254491782c248d0950ad39fe1856e433cbbdc9425e9ee7ad642b71d4c76a3fca,5516610,downloaded
region,DISPATCHREGIONSUM,2021-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202101010000.zip,2026-08-23T03:29:28.873444+00:00,data/raw/aemo_history/region/2021-01.zip,48ef86b7058514609845d17059438ba81481cdb9b92e9d5e57d28341211b77d3,5466409,downloaded
region,DISPATCHREGIONSUM,2021-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202102010000.zip,2026-08-23T03:29:39.937906+00:00,data/raw/aemo_history/region/2021-02.zip,392f73ab93d3d4347071dd1b569427e4d1add13b13b59801a26a080ba31248a8,4725221,downloaded
region,DISPATCHREGIONSUM,2021-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202103010000.zip,2026-08-23T03:29:50.573411+00:00,data/raw/aemo_history/region/2021-03.zip,2bceef3d0ca9e19a3ecdc3fab1c9d5dad0a55fc61f471e6457717eddf7dd264b,5428684,downloaded
region,DISPATCHREGIONSUM,2021-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202104010000.zip,2026-08-23T03:30:01.650547+00:00,data/raw/aemo_history/region/2021-04.zip,11b3ff7318c8df84440f518faef25558cc7f6dbc8746d0707b9b30032d0cac58,5082572,downloaded
region,DISPATCHREGIONSUM,2021-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202105010000.zip,2026-08-23T03:30:12.190594+00:00,data/raw/aemo_history/region/2021-05.zip,e8c46bfb6319524c34610957cb26d3b1dcb6d181a5276554a7523a76c16b148d,5538461,downloaded
region,DISPATCHREGIONSUM,2021-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202106010000.zip,2026-08-23T03:30:22.688234+00:00,data/raw/aemo_history/region/2021-06.zip,a6f30f77a6a6bf79b2a9f0f7e1a2d0a4a6579e7c8ceb102a5fa5931c010f6fbe,5352404,downloaded
region,DISPATCHREGIONSUM,2021-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202107010000.zip,2026-08-23T03:30:32.396657+00:00,data/raw/aemo_history/region/2021-07.zip,cb4518b9f669ed24a86872b987372040da4947d9017e488f53ad7997b5c71284,5655890,downloaded
region,DISPATCHREGIONSUM,2021-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202108010000.zip,2026-08-23T03:30:44.841687+00:00,data/raw/aemo_history/region/2021-08.zip,96b96ed260b2fb1033d38ae21fd9a478850e225aafc3889cb4e8c97caeac8a8b,5515509,downloaded
region,DISPATCHREGIONSUM,2021-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202109010000.zip,2026-08-23T03:30:55.679054+00:00,data/raw/aemo_history/region/2021-09.zip,e67ed93fea098a121188b8bffd8889b8c4f9cdd2093aeb75ffdc6cdbeaf42169,5366899,downloaded
region,DISPATCHREGIONSUM,2021-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202110010000.zip,2026-08-23T03:31:06.796048+00:00,data/raw/aemo_history/region/2021-10.zip,7b2f812c17b2905bf8466d8d052b2fc30db1c6cfab1c5e7ab7d27e77448c808c,5665037,downloaded
region,DISPATCHREGIONSUM,2021-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202111010000.zip,2026-08-23T03:31:17.966918+00:00,data/raw/aemo_history/region/2021-11.zip,30b2b0157d0b79f85f640da830b77668980a46b5a52a9709d3e3da0c18ffe2a6,5199272,downloaded
region,DISPATCHREGIONSUM,2021-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2021/MMSDM_2021_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202112010000.zip,2026-08-23T03:31:29.242621+00:00,data/raw/aemo_history/region/2021-12.zip,c17b6cd77bc745a3352497f2b8e90167c4238d745b95e42cedff978ba7b04796,5739003,downloaded
region,DISPATCHREGIONSUM,2022-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202201010000.zip,2026-08-23T03:31:40.754383+00:00,data/raw/aemo_history/region/2022-01.zip,531183727d6e73feab5110a9b07bb17cef66985187e32b39ca7a34377f1b54c1,5503677,downloaded
region,DISPATCHREGIONSUM,2022-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202202010000.zip,2026-08-23T03:31:52.238580+00:00,data/raw/aemo_history/region/2022-02.zip,7c9a0a64baf6c4cb26b65e7398157b67f53b7f3828764ede4f8b0e87aba37154,5164666,downloaded
region,DISPATCHREGIONSUM,2022-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202203010000.zip,2026-08-23T03:32:02.809913+00:00,data/raw/aemo_history/region/2022-03.zip,dab3a08987810b47668b5284466440e000d2ac205143ea93c3ab05a3c51d9cd4,5371974,downloaded
region,DISPATCHREGIONSUM,2022-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202204010000.zip,2026-08-23T03:32:13.446525+00:00,data/raw/aemo_history/region/2022-04.zip,58bff18903fc7b9cdd86f44a64990a2ec3dddfb9bfaf8a43ace15daa769aa7be,5378445,downloaded
region,DISPATCHREGIONSUM,2022-05,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_05/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202205010000.zip,2026-08-23T03:32:24.898505+00:00,data/raw/aemo_history/region/2022-05.zip,0ea7cf5a9fdf6cdf2532b15a7abc5671ce1b0f757a79623991c1887864bdcd99,5279036,downloaded
region,DISPATCHREGIONSUM,2022-06,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_06/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202206010000.zip,2026-08-23T03:32:36.521096+00:00,data/raw/aemo_history/region/2022-06.zip,b974bf32ecdf39c332ef336c5d25bb4bd43a5d93c53f8c7eb2ba3686511bedce,6215141,downloaded
region,DISPATCHREGIONSUM,2022-07,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_07/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202207010000.zip,2026-08-23T03:32:49.155106+00:00,data/raw/aemo_history/region/2022-07.zip,16a8644290f83bf9d1c3c239c5b8011c206561498343079d1e2a5deadeb50dd2,5470601,downloaded
region,DISPATCHREGIONSUM,2022-08,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_08/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202208010000.zip,2026-08-23T03:33:01.011111+00:00,data/raw/aemo_history/region/2022-08.zip,27dbcb8a46f5a55a819326b87026ef368c52fb8bc0303e3ef69636682ab1218e,5668537,downloaded
region,DISPATCHREGIONSUM,2022-09,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_09/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202209010000.zip,2026-08-23T03:33:12.145270+00:00,data/raw/aemo_history/region/2022-09.zip,5526418efe7fc917e13c92bea20e67db50853d81338dcc2f2bfceaecab79f641,5331296,downloaded
region,DISPATCHREGIONSUM,2022-10,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_10/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202210010000.zip,2026-08-23T03:33:23.564995+00:00,data/raw/aemo_history/region/2022-10.zip,fccc15f3519a2439b634876dde680db37819e6a2dd398bd1ea87f9be8eae5135,5315538,downloaded
region,DISPATCHREGIONSUM,2022-11,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_11/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202211010000.zip,2026-08-23T03:33:34.411206+00:00,data/raw/aemo_history/region/2022-11.zip,5f294a24d8aaeb9ff2ffe2218ccc4c186ab87bfa41850494ba937e2e11b016d6,5293867,downloaded
region,DISPATCHREGIONSUM,2022-12,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2022/MMSDM_2022_12/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202212010000.zip,2026-08-23T03:33:45.891089+00:00,data/raw/aemo_history/region/2022-12.zip,802f22bc26783a7ec21336adc0931a68eccb5a1ccef1fcb01d6b7d4a72daa3f0,5223327,downloaded
region,DISPATCHREGIONSUM,2023-01,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_01/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202301010000.zip,2026-08-23T03:34:00.154223+00:00,data/raw/aemo_history/region/2023-01.zip,b3ffc430220724b8edd45af01f1281cd0132c0bc3e37dc26400d5cf1d68587b3,4962952,downloaded
region,DISPATCHREGIONSUM,2023-02,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_02/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202302010000.zip,2026-08-23T03:34:11.898497+00:00,data/raw/aemo_history/region/2023-02.zip,a42af6265e9954cb41e949b6e6ebf5b092a3e2acfa3ea4fa289deafdc29ba959,4493901,downloaded
region,DISPATCHREGIONSUM,2023-03,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_03/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202303010000.zip,2026-08-23T03:34:26.851054+00:00,data/raw/aemo_history/region/2023-03.zip,ef1eb9d7d021b84548bfc795f1a26d672ebd875601606ebe9e6c1199bdb22b2b,5178648,downloaded
region,DISPATCHREGIONSUM,2023-04,https://nemweb.com.au/Data_Archive/Wholesale_Electricity/MMSDM/2023/MMSDM_2023_04/MMSDM_Historical_Data_SQLLoader/DATA/PUBLIC_DVD_DISPATCHREGIONSUM_202304010000.zip,2026-08-23T03:34:40.562745+00:00,data/raw/aemo_history/region/2023-04.zip,184182a6d0731eec08ffb221fd30243053f4ced9c844b801a4e2579a3fab69a6,4903196,downloaded
