month,region,hours,mean_price_aud_mwh,median_price_aud_mwh,negative_price_hour_share,mean_renewable_share_ws,mean_intrahour_price_sd
2020-08,SA1,744,45.567055808691755,45.561852083333335,0.1196236559139785,0.6452613624761506,24.21032789635936
2020-08,TAS1,744,55.74692554547491,52.32107416666667,0.043010752688172046,0.1451662068874787,18.583494367872504
2020-08,VIC1,744,53.698824582213255,49.1134775,0.033602150537634407,0.20049819334892058,17.63195438850894
2020-09,NSW1,720,40.987455672453706,38.46838458333333,0.0125,0.12924314761062924,7.7934755454620435
2020-09,QLD1,720,27.36080081712963,30.408614583333332,0.2222222222222222,0.1084286348173452,11.92385921056964
2020-09,SA1,720,15.214713149305556,32.5382825,0.3194444444444444,0.8178788447424239,38.13495426574216
2020-09,TAS1,720,37.5206234375,36.48568958333334,0.08888888888888889,0.2324713745208257,14.534158643595559
2020-09,VIC1,720,34.65089644328704,35.92168875,0.14722222222222223,0.2368746516321641,9.992591787977474
2020-10,NSW1,744,57.871832103494626,43.81937166666667,0.01478494623655914,0.12018095404553256,25.91743860963363
2020-10,QLD1,744,35.217746636424735,35.50501333333334,0.20430107526881722,0.10058097853708209,21.72571546627219
2020-10,SA1,744,32.974609959677416,40.47737625,0.25268817204301075,0.7225224416023759,27.727474082912668
2020-10,TAS1,744,41.51336793794803,39.61116666666666,0.14381720430107528,0.16631882149287203,22.950791285746227
2020-10,VIC1,744,44.79120014784946,41.58087333333334,0.135752688172043,0.22604187178599816,14.419108086055342
2020-11,NSW1,720,62.48806405208334,43.12600166666667,0.004166666666666667,0.11626043568090358,35.725895917605484
2020-11,QLD1,720,45.34744150462963,37.49859291666667,0.09583333333333334,0.10921565451589213,31.02793615717084
2020-11,SA1,720,36.72066766087963,41.33437166666667,0.21666666666666667,0.7958162333233973,23.171734131196292
2020-11,TAS1,720,59.36710871990741,51.44710125,0.03333333333333333,0.21178841385903285,27.167874882430134
2020-11,VIC1,720,44.07080673842593,43.34179541666667,0.13472222222222222,0.21735114521633558,14.09202805336509
2020-12,NSW1,744,71.3756065389785,39.36811458333334,0.009408602150537635,0.13987540917004743,55.98291501393527
2020-12,QLD1,744,54.45782211469534,40.55745916666667,0.0228494623655914,0.08841898875969449,32.05179062930911
2020-12,SA1,744,16.784434033378137,31.2743225,0.3185483870967742,0.8008868039801532,26.41895519372955
2020-12,TAS1,744,36.8650088765681,39.64027166666666,0.16666666666666666,0.2410188733067777,17.028851358219555
2020-12,VIC1,744,23.79280019153226,30.02108666666667,0.2956989247311828,0.2490472084212602,12.805068580720842
2021-01,NSW1,744,38.83943695564516,35.88760458333333,0.0013440860215053765,0.1286231416386397,4.872320139871648
2021-01,QLD1,744,40.35451019713262,35.25101333333333,0.002688172043010753,0.09097885861456123,14.22089131448693
2021-01,SA1,744,28.70063847334229,32.17871875,0.26344086021505375,0.708052563232846,36.6942353780505
2021-01,TAS1,744,37.808749963037634,35.48953083333333,0.051075268817204304,0.204765364373504,14.321219548770722
2021-01,VIC1,744,22.81601852262545,30.362545416666666,0.21908602150537634,0.24926267522606776,7.739781601658338
2021-02,NSW1,672,35.12946893973214,35.11380583333334,0.001488095238095238,0.13367895397677584,3.230923592849168
2021-02,QLD1,672,41.68528002232143,35.358767916666665,0.001488095238095238,0.080033492617542,21.73116774465539
2021-02,SA1,672,22.486379866071427,31.13092875,0.24553571428571427,0.6661682772621499,20.503270870545844
2021-02,TAS1,672,31.986305291418653,30.802934166666667,0.0625,0.19642760117639724,14.2063806986996
2021-02,VIC1,672,21.85003984375,28.47035125,0.21279761904761904,0.21793151961492457,6.837870452364261
2021-03,NSW1,744,38.96789502912186,35.46743666666667,0.004032258064516129,0.13851568525896982,5.915709802808209
2021-03,QLD1,744,45.80844881272401,36.359686249999996,0.04435483870967742,0.08870869540118013,36.32366725392968
2021-03,SA1,744,68.7727924921595,34.663975416666666,0.18413978494623656,0.5892362777513466,71.29651981329368
2021-03,TAS1,744,30.780171214157704,28.192981666666668,0.03763440860215054,0.21907720614598833,9.575619834159346
2021-03,VIC1,744,30.363548184363797,30.015247916666667,0.08602150537634409,0.19328577725229845,6.684984370293631
2021-04,NSW1,720,55.70690965972222,39.29154,0.034722222222222224,0.124207889768116,20.40584871098152
2021-04,QLD1,720,53.464753109953705,35.81599083333333,0.14166666666666666,0.08710459362071464,65.67856892285435
2021-04,SA1,720,52.13602201157408,46.05926625000001,0.1597222222222222,0.4876933114932919,21.627795123149664
2021-04,TAS1,720,25.337647336805553,25.35398916666667,0.2625,0.2368630055162337,10.831628454218356
2021-04,VIC1,720,49.46694634953704,38.5614,0.1527777777777778,0.19334010326163573,16.90394444268455
2021-05,NSW1,744,117.59005989135305,47.48941666666667,0.0228494623655914,0.10617898414273225,128.2172738352002
2021-05,QLD1,744,129.25349831653227,42.196941249999995,0.1303763440860215,0.09485777545784306,130.42719553674593
2021-05,SA1,744,72.99228804099462,50.59103375,0.17204301075268819,0.55191150905007,65.6851517370086
2021-05,TAS1,744,41.24680873543907,35.63702583333333,0.10215053763440861,0.18111797569415405,23.79753885303057
2021-05,VIC1,744,72.84231521729392,45.09723541666666,0.15188172043010753,0.22238822039034267,63.84550505246676
2021-06,NSW1,720,160.03959944444443,76.28039458333333,0.02638888888888889,0.0967680193332788,192.25407312343728
2021-06,QLD1,720,200.71849580439815,74.25677375000001,0.11666666666666667,0.08719160654114039,370.00858298758175
2021-06,SA1,720,84.38865996643518,82.10887166666666,0.14305555555555555,0.5698125884412371,41.64558298031285
2021-06,TAS1,720,68.88205639236111,58.355660416666666,0.10972222222222222,0.12198792048800383,31.117850370315242
2021-06,VIC1,720,87.91743438425925,79.11267624999999,0.10416666666666667,0.19738622157896393,40.47631350112263
2021-07,NSW1,744,124.01277433579749,76.25761,0.0456989247311828,0.11952098297801801,89.13785440728257
2021-07,QLD1,744,135.0782851657706,71.61502708333333,0.11827956989247312,0.10367985285188412,153.29892878211902
2021-07,SA1,744,91.1873203125,81.00723875,0.23655913978494625,0.6637696067538014,43.371476086667755
2021-07,TAS1,744,38.152780293458775,31.033676666666665,0.25268817204301075,0.17559404101878776,23.039468098694414
2021-07,VIC1,744,91.72381843301972,69.22805,0.23521505376344087,0.2472330551472938,35.30773954417071
2021-08,NSW1,744,60.14645440412187,54.41032583333333,0.11424731182795698,0.13913640823637766,16.685357686390063
2021-08,QLD1,744,53.54733512544803,49.853335,0.17473118279569894,0.1111765233197779,19.28040850262768
2021-08,SA1,744,43.43979754032258,50.54043791666666,0.33736559139784944,0.6000495191727016,30.505777875168757
2021-08,TAS1,744,21.456066577060934,22.401952916666666,0.34139784946236557,0.20447251468550112,10.39720233324236
2021-08,VIC1,744,47.001692654569894,48.29737875000001,0.30510752688172044,0.26917296754955267,18.063945940435932
2021-09,NSW1,720,48.90486054861111,51.640405,0.225,0.17212953349538346,15.188705847035148
2021-09,QLD1,720,51.217524832175926,52.134588333333326,0.3388888888888889,0.10893442816475733,60.46101373702533
2021-09,SA1,720,18.769757841435183,26.50727708333333,0.48333333333333334,0.732689236494029,33.56113397118619
2021-09,TAS1,720,16.5200794537037,20.50047125,0.5111111111111111,0.2034096620902932,9.994147941293628
2021-09,VIC1,720,27.71580970833333,28.278788749999997,0.46111111111111114,0.296629418241712,15.085616045195874
2021-10,NSW1,744,57.116988351254484,59.34566291666667,0.12634408602150538,0.17566160125597272,13.304744471451638
2021-10,QLD1,744,66.47889105286738,62.25673833333333,0.17473118279569894,0.10384071773364656,56.389666276426595
2021-10,SA1,744,14.542204611335125,9.52947125,0.5094086021505376,0.7955742367884069,30.165990896417693
2021-10,TAS1,744,9.378244083781363,7.187752083333333,0.553763440860215,0.1964460473293687,8.165119052860362
2021-10,VIC1,744,18.457187017249105,12.440804166666666,0.46774193548387094,0.26610607045661167,12.03674301174587
2021-11,NSW1,720,64.44017477199074,61.58016666666667,0.075,0.15355481981486357,27.387159270509276
2021-11,QLD1,720,96.55194171296296,65.43684541666667,0.1125,0.10061899255142417,75.15025371155798
2021-11,SA1,720,37.690286908564815,43.49882458333333,0.3111111111111111,0.9653306278448098,25.82131201512443
2021-11,TAS1,720,31.764700618055556,31.970653750000004,0.19722222222222222,0.14805681236360002,8.448180760979945
2021-11,VIC1,720,35.01605284027778,40.88359375,0.27361111111111114,0.2829380045838959,12.597920286733011
2021-12,NSW1,744,67.96045088149641,66.19554208333332,0.04838709677419355,0.18355619933014822,13.093752628005035
2021-12,QLD1,744,128.6144320766129,71.71148,0.03763440860215054,0.10830905145348757,62.52418455054919
2021-12,SA1,744,70.31704395497312,38.91773666666667,0.3521505376344086,0.8837208888066731,61.467103917157715
2021-12,TAS1,744,49.85177309251792,53.07509291666667,0.06182795698924731,0.1819218478212031,10.789237425705906
2021-12,VIC1,744,32.231125721326165,32.35803541666667,0.3172043010752688,0.31167270353944543,11.407308070819449
2022-01,NSW1,744,77.1677173611111,77.27416541666668,0.01478494623655914,0.1781080225496111,9.751885805213714
2022-01,QLD1,744,139.89923932459678,97.23502541666667,0.004032258064516129,0.10640054157325016,68.317620082997
2022-01,SA1,744,88.94017058467742,62.938424999999995,0.22849462365591397,0.682899310128682,55.417336153566275
2022-01,TAS1,744,62.542470813172045,59.41844583333333,0.0793010752688172,0.1459845948781433,14.371250115026246
2022-01,VIC1,744,60.81835672267025,55.51912916666666,0.19623655913978494,0.267146962255978,21.82155540720749
2022-02,NSW1,672,83.03337363467261,79.03520291666666,0.03125,0.19537684728762142,19.031840976417293
2022-02,QLD1,672,162.71777480654762,90.378815,0.026785714285714284,0.11351642111913288,79.14807830545435
2022-02,SA1,672,54.21617569568453,64.02275166666666,0.2708333333333333,0.7268411293774715,18.759430759069257
2022-02,TAS1,672,72.21031805431548,64.96922333333333,0.0625,0.1684298628969641,21.81137430613789
2022-02,VIC1,672,54.16976763764881,63.733306666666664,0.20386904761904762,0.285234347234161,12.384850833331408
2022-03,NSW1,744,100.68332243167563,97.77662749999999,0.005376344086021506,0.17271158394848646,16.88315661353167
2022-03,QLD1,744,147.2017066935484,95.71472624999998,0.025537634408602152,0.09794665085993769,61.733768179907926
2022-03,SA1,744,66.9985210640681,74.42907791666667,0.271505376344086,0.6513717928457576,29.95186126459735
2022-03,TAS1,744,74.82882435259857,74.38059166666666,0.05913978494623656,0.1406667320798316,14.742279439421315
2022-03,VIC1,744,54.77926472222222,65.72420666666667,0.24327956989247312,0.24093368852017977,14.082701633746131
2022-04,NSW1,720,186.86530794560187,172.00127625,0.008333333333333333,0.16620367518143886,26.920447259212207
2022-04,QLD1,720,219.7643001446759,176.25724583333331,0.011111111111111112,0.10755106266548889,72.85220397543209
2022-04,SA1,720,152.35964782870371,153.05517458333333,0.16944444444444445,0.6161756364673275,46.021404310781435
2022-04,TAS1,720,141.27255499074073,149.39327666666668,0.06944444444444445,0.13873724501121115,27.824860764057153
2022-04,VIC1,720,141.50592092824076,147.52357375,0.125,0.22933658377113164,27.877759443628175
2022-05,NSW1,744,320.4838852721774,292.15293541666665,0.002688172043010753,0.14453083592077423,87.76470121321424
2022-05,QLD1,744,347.2817944735663,296.2588795833333,0.008064516129032258,0.09002731965794503,124.91338248620872
2022-05,SA1,744,312.3046487264785,264.37341375,0.13978494623655913,0.5532709093675664,123.99011065591709
2022-05,TAS1,744,217.19212989583332,221.97022416666667,0.03225806451612903,0.17757887347857712,41.738248431462104
2022-05,VIC1,744,233.64333227150536,253.45818333333335,0.06854838709677419,0.2048297709929826,31.014773692962336
2022-06,NSW1,720,398.043326099537,359.7552266666667,0.009722222222222222,0.130854494157629,72.31056842576679
2022-06,QLD1,720,400.231019568287,300.0,0.05138888888888889,0.10909864083312672,109.09969244965693
2022-06,SA1,720,302.59142459953705,291.9628895833333,0.15833333333333333,0.5455224104658671,84.63635324463084
2022-06,TAS1,720,286.7512653159722,207.99947999999998,0.015277777777777777,0.21127392041612175,96.37765805530589
2022-06,VIC1,720,296.48991067708334,281.165,0.10416666666666667,0.29496255830094686,69.49939203328564
2022-07,NSW1,744,371.17029231294805,350.1494420833334,0.021505376344086023,0.14485344343252818,56.526178390758204
2022-07,QLD1,744,391.5881988407258,319.11500958333335,0.043010752688172046,0.11459004580992858,104.38139597619721
2022-07,SA1,744,372.48613992271504,372.2297325,0.20295698924731181,0.5428544513355162,97.1129508943824
2022-07,TAS1,744,322.8435328057796,313.40148833333336,0.004032258064516129,0.14068313568511887,31.793671029335133
2022-07,VIC1,744,340.33850060371867,355.53655416666663,0.1693548387096774,0.2545719462760707,53.89992151925362
2022-08,NSW1,744,148.3163192405914,141.43241125,0.06720430107526881,0.16292401184903388,29.365738457840518
2022-08,QLD1,744,133.50814018705196,135.09478124999998,0.15053763440860216,0.12652910915327042,36.03407614490042
2022-08,SA1,744,173.03887316868278,125.28550625,0.31586021505376344,0.6737837820991638,84.43160153385112
2022-08,TAS1,744,149.5064438407258,131.03997166666667,0.03763440860215054,0.20232011460922497,36.508882439290346
2022-08,VIC1,744,121.0067433221326,125.9937775,0.271505376344086,0.3161904469649012,30.589448136056216
2022-09,NSW1,720,153.8689361597222,161.54808208333333,0.12222222222222222,0.16903354461572784,27.532711955117243
2022-09,QLD1,720,156.89746821296296,161.63351375,0.17083333333333334,0.13842881975191526,39.33080142311255
2022-09,SA1,720,147.83535191550925,137.35049125,0.30694444444444446,0.6804764810422572,84.20033601176334
2022-09,TAS1,720,132.73553135416665,126.24203416666668,0.008333333333333333,0.15738050161704378,24.75629561487993
2022-09,VIC1,720,111.7686374502315,134.77936,0.23055555555555557,0.2977826956932703,23.465384861753087
2022-10,NSW1,744,151.6494212544803,151.47674291666667,0.08198924731182795,0.18330011980846503,35.643210170555186
2022-10,QLD1,744,154.0467165120968,150.56880208333334,0.10080645161290322,0.14298324430640255,40.58247123913133
2022-10,SA1,744,93.4948075672043,115.60463541666667,0.3481182795698925,0.7743464561999692,42.99236767686712
2022-10,TAS1,744,121.99857462925627,129.38382291666665,0.12768817204301075,0.13998231718439272,37.703821841196344
2022-10,VIC1,744,98.89669632392471,125.12155708333333,0.26881720430107525,0.2805805622503789,22.252801039675823
2022-11,NSW1,720,112.8996791400463,116.44909791666667,0.15,0.2213140883509612,29.493882271892094
