month,region,hours,mean_demand_mw,mean_wind_mw,mean_solar_utility_mw,mean_hydro_mw,mean_renewable_share_ws,mean_renewable_share_broad
2020-05,QLD1,744,5698.720685483871,193.73623249103943,301.49287326758514,75.66242296594982,0.09115780923015183,0.10366988723102714
2020-05,SA1,744,1331.5518391577061,689.8842538956094,36.929250336021504,0.0,0.593808809809184,0.593808809809184
2020-05,TAS1,744,1159.9009968637993,170.94556390557796,0.0,1327.954259906922,0.15209723922520288,1.2914783414822302
2020-05,VIC1,744,4915.829497087814,759.2070255408826,72.1159263015233,511.0469585192652,0.17672326524061385,0.27199346465379687
2020-06,NSW1,720,8491.713856481481,448.2681464664352,137.11396969328703,250.64790828240743,0.07114349823770567,0.09843353330127252
2020-06,QLD1,720,5892.7722280092585,199.09584459375,279.4419643274305,66.31581558796296,0.08445649645460722,0.09472354483006591
2020-06,SA1,720,1509.3304039351851,687.6221026513889,40.348262302083334,0.0,0.5239019089283624,0.5239019089283624
2020-06,TAS1,720,1221.5493090277778,164.0916193721065,0.0,1346.0642403434028,0.13984371677936985,1.2328398014258544
2020-06,VIC1,720,5390.007890046296,577.2694159460649,58.27017017129629,458.9953001851852,0.12479447575014015,0.20127203717535613
2020-07,NSW1,744,8690.302265905018,466.39689415804213,175.37447522300627,215.82719118279567,0.07638433150894933,0.09891191661728795
2020-07,QLD1,744,5925.443519265234,170.6081685875896,296.6457452687052,90.24306888776881,0.08378741221143272,0.09837512947982145
2020-07,SA1,744,1514.5685237455198,502.4886223499104,52.54262943660394,0.0,0.4031508616676803,0.4031508616676803
2020-07,TAS1,744,1246.5529144265233,127.88317589336917,0.0,1317.5781209471327,0.10727269458984544,1.154038574123837
2020-07,VIC1,744,5514.651906362007,603.3073183415098,67.32807933019713,448.160094921595,0.1266175009392427,0.1996703921798929
2020-08,NSW1,744,8300.29727374552,640.2205399893593,196.74076796460574,379.89728940972225,0.10529796068186349,0.14748258848375304
2020-08,QLD1,744,5575.275147849462,150.97217536626343,348.64183041308246,83.28754929771506,0.09644281447647311,0.11044628715271193
2020-08,SA1,744,1417.5509711021507,793.51363131138,56.6721155734767,0.0,0.6452613624761506,0.6452613624761506
2020-08,TAS1,744,1190.1442170698924,163.96390015468188,0.0,947.7356747394714,0.1451662068874787,0.9278677712104042
2020-08,VIC1,744,5144.880787410394,929.2145305505152,62.24352196124552,231.55021013888887,0.20049819334892058,0.23885882208080056
2020-09,NSW1,720,7254.721230324075,624.475492491088,284.88596732708334,239.33011542939812,0.12924314761062924,0.1596698908013937
2020-09,QLD1,720,5522.964324074074,209.6336958935185,362.0912442306713,87.07772561805555,0.1084286348173452,0.12318447439584704
2020-09,SA1,720,1169.3511041666668,833.5998338765046,70.88526388888889,0.0,0.8178788447424239,0.8178788447424239
2020-09,TAS1,720,1130.5529641203705,256.4123891995371,0.0,960.411372291088,0.2324713745208257,1.0671117451923777
2020-09,VIC1,720,4521.1203749999995,939.2586353967592,96.51034691319445,168.10050725810186,0.2368746516321641,0.2695828025137709
2020-10,NSW1,744,6955.319921594982,498.77728871482975,316.92865887253583,202.24875342629926,0.12018095404553256,0.14739916167536585
2020-10,QLD1,744,5673.926882840501,180.97412428315414,367.4381667162859,71.03169659386201,0.10058097853708209,0.11233840949097267
2020-10,SA1,744,1095.2511323924732,665.5048247107975,79.83544466845878,0.0,0.7225224416023759,0.7225224416023759
2020-10,TAS1,744,1087.2572737455196,176.0311019933916,0.0,1008.1330635031362,0.16631882149287203,1.084363593637159
2020-10,VIC1,744,4379.815745967742,852.5427613988576,105.86037014896954,340.22828830533155,0.22604187178599816,0.29833965174817734
2020-11,NSW1,720,7326.470883101852,463.02522402488427,380.7567007185186,352.1430624201389,0.11626043568090358,0.15993051442432027
2020-11,QLD1,720,6171.750465277778,176.24008036226851,475.2467164693287,100.0016850636574,0.10921565451589213,0.12464071855161431
2020-11,SA1,720,1134.0933634259259,726.668916530324,104.06591516203704,0.0,0.7958162333233973,0.7958162333233973
2020-11,TAS1,720,1015.9673912037036,211.41166911817132,0.0,665.7739642412037,0.21178841385903285,0.8551590232738218
2020-11,VIC1,720,4463.328326388889,806.0845175166667,142.21016302662036,203.50485340625,0.21735114521633558,0.25796350675706964
2020-12,NSW1,744,7215.8179413082435,579.8145413653673,410.5734786079749,405.1352796639785,0.13987540917004743,0.19151217746449323
2020-12,QLD1,744,6706.8725280017925,175.85399928875447,409.7868048695116,40.45933208893369,0.08841898875969449,0.09394525685168566
2020-12,SA1,744,1061.9078707437275,698.682271890905,91.01801261648745,0.0,0.8008868039801532,0.8008868039801532
2020-12,TAS1,744,1033.6897031810036,244.12137382370074,0.0,666.5213320817652,0.2410188733067777,0.8757660855345463
2020-12,VIC1,744,4298.732351030466,871.6586339712142,174.0731243940412,124.22831879816309,0.2490472084212602,0.27425118390388714
2021-01,NSW1,744,7570.486887320789,547.2997469923835,409.6525161387769,340.66025856294806,0.1286231416386397,0.1699872070734745
2021-01,QLD1,744,6436.797176299284,191.61437528001792,380.7197031948925,141.2975335327061,0.09097885861456123,0.11277817033375956
2021-01,SA1,744,1185.2130936379929,653.5293523076837,108.55630214717742,0.0,0.708052563232846,0.708052563232846
2021-01,TAS1,744,1034.1874887992833,207.90551800246416,0.0,610.1046339171147,0.204765364373504,0.7860873988266203
2021-01,VIC1,744,4540.211031586021,904.4881935174731,192.68130538082437,288.65611260416665,0.24926267522606776,0.30370691834800145
2021-02,NSW1,672,7469.319844990079,567.0037530912699,426.6893068043155,312.8698226698909,0.13367895397677584,0.17379703060258275
2021-02,QLD1,672,6685.821822916666,141.79692496775792,388.0471945422867,122.70161233878969,0.080033492617542,0.09846992518847178
2021-02,SA1,672,1198.9344469246032,655.9526282984871,96.2930359015377,0.0,0.6661682772621499,0.6661682772621499
2021-02,TAS1,672,1010.5303683035714,194.31383075855655,0.0,705.8942374675099,0.19642760117639724,0.891229044952412
2021-02,VIC1,672,4640.522858382937,782.152418827257,205.8450424826389,316.2736754563492,0.21793151961492457,0.2779481644422121
2021-03,NSW1,744,7320.170527553762,632.333803077509,375.31246334139786,271.8155540109767,0.13851568525896982,0.17334449255158096
2021-03,QLD1,744,6472.664327956989,187.88394408826164,375.77688074775983,113.25481949596775,0.08870869540118013,0.10602392283068265
2021-03,SA1,744,1130.0405129928315,558.4309452031811,78.79313653673836,0.0,0.5892362777513466,0.5892362777513466
2021-03,TAS1,744,1028.0570586917563,220.16111263799283,0.0,837.5018761437051,0.21907720614598833,1.025702624483569
2021-03,VIC1,744,4557.506923163082,688.3373266509857,173.76938186379928,422.4382225749328,0.19328577725229845,0.2798613951303784
2021-04,NSW1,720,7167.312317129629,472.25620681898147,383.61751989189816,236.49150846180555,0.124207889768116,0.15529224976396216
2021-04,QLD1,720,5944.9656724537035,184.78270139699072,308.94581776689813,137.2867842326389,0.08710459362071464,0.10975297918994892
2021-04,SA1,720,1163.9693912037037,433.38919113263887,84.6699724074074,0.0,0.4876933114932919,0.4876933114932919
2021-04,TAS1,720,1114.470809027778,258.82142057939814,0.0,1101.7716565478008,0.2368630055162337,1.212483684171297
2021-04,VIC1,720,4714.150018518519,709.5172708652777,164.91368399652777,346.66161360358797,0.19334010326163573,0.2588883383769388
2021-05,NSW1,744,7847.24551859319,488.9298841590502,317.1614748010753,434.78007528785844,0.10617898414273225,0.1575498135998058
2021-05,QLD1,744,5838.150002240143,205.44624754928313,321.7588650818772,140.842914671819,0.09485777545784306,0.11825399702614327
2021-05,SA1,744,1298.3197524641578,612.4341175277779,56.22741208669354,0.0,0.55191150905007,0.55191150905007
2021-05,TAS1,744,1210.1373252688172,214.842909750448,0.0,1112.5699875897178,0.18111797569415405,1.0862228414591295
2021-05,VIC1,744,4991.735105286739,945.0327496372088,121.1973200201613,319.64765790994625,0.22238822039034267,0.27891514185711036
2021-06,NSW1,720,8814.175975694445,627.807271831713,201.32935781435185,455.19260834375,0.0967680193332788,0.14393167295997333
2021-06,QLD1,720,6031.10419212963,203.28406583449072,288.03715482384257,138.44579615509258,0.08719160654114039,0.1094013412355873
2021-06,SA1,720,1432.8861550925926,738.2297748795138,44.780670740740746,0.0,0.5698125884412371,0.5698125884412371
2021-06,TAS1,720,1277.039079861111,153.07890065752315,0.0,1287.5294095399306,0.12198792048800383,1.1235276801304768
2021-06,VIC1,720,5339.141810185185,944.3992692575232,84.71763937037036,494.9902821365741,0.19738622157896393,0.2839588725113011
2021-07,NSW1,744,8733.674616935485,764.0219923775762,227.34250163676074,270.13002873207887,0.11952098297801801,0.14560189916593752
2021-07,QLD1,744,6075.224409722222,235.53550628248206,345.39382082504477,141.5888218738799,0.10367985285188412,0.12563158765712246
2021-07,SA1,744,1463.583010752688,864.5792085341623,45.43133450940861,0.0,0.6637696067538014,0.6637696067538014
2021-07,TAS1,744,1286.80073140681,220.06262548342295,0.0,1281.323789905242,0.17559404101878776,1.1551979195884954
2021-07,VIC1,744,5576.2413765681,1239.8338208374776,77.03581443212366,377.39653994623654,0.2472330551472938,0.30754735404296063
2021-08,NSW1,744,7806.468239247312,688.4006690452509,350.8849673641353,170.13298919018817,0.13913640823637766,0.15900499889105144
2021-08,QLD1,744,5750.549355958781,241.85213304659496,353.70611542103495,66.29941904905914,0.1111765233197779,0.12122330475984518
2021-08,SA1,744,1320.7136984767026,653.986549249664,62.47308583333333,0.0,0.6000495191727016,0.6000495191727016
2021-08,TAS1,744,1274.2736234318995,253.88823759262993,0.0,1441.4052401622982,0.20447251468550112,1.3289412568821355
2021-08,VIC1,744,5025.770752688172,1164.3289850280019,126.24889095318102,239.71262683870967,0.26917296754955267,0.31114849147628026
2021-09,NSW1,720,7066.364763888889,694.5554344744213,453.71522939305555,194.81995764699076,0.17212953349538346,0.1979713663837279
2021-09,QLD1,720,5668.812704861111,244.10051517592592,336.9047916039352,89.90392812384259,0.10893442816475733,0.12369823206475931
2021-09,SA1,720,1154.9040625,710.5129692363425,70.20579692708334,0.0,0.732689236494029,0.732689236494029
2021-09,TAS1,720,1208.818755787037,240.6403683667824,0.0,1308.9421257868055,0.2034096620902932,1.2750700936929016
2021-09,VIC1,720,4539.541891203704,1094.683251404398,188.03881248842595,265.68828541805556,0.296629418241712,0.34877725832370887
2021-10,NSW1,744,6722.813549507169,638.1824620219534,493.2355626013665,331.1560452139337,0.17566160125597272,0.2226527978706932
2021-10,QLD1,744,5877.890218413978,172.14627453517025,408.55361399148745,110.81797574820787,0.10384071773364656,0.12160431028985651
2021-10,SA1,744,1002.0190434587813,660.1434686040546,73.04875066420252,0.0,0.7955742367884069,0.7955742367884069
2021-10,TAS1,744,1124.6462152777779,217.75664116005825,0.0,1144.980559904122,0.1964460473293687,1.2065391958504075
2021-10,VIC1,744,4339.3526321684585,894.696237002016,225.02142488015232,221.91954132336468,0.26610607045661167,0.31173677494404245
2021-11,NSW1,720,6944.086280092593,677.7254466555556,361.2075537684028,253.16867744907407,0.15355481981486357,0.18905301237860972
2021-11,QLD1,720,6133.5574120370375,210.48101636805555,385.24210981087964,103.74066851967592,0.10061899255142417,0.11637698166952407
2021-11,SA1,720,1013.8875706018517,655.5403112361112,81.5172884224537,0.0,0.9653306278448098,0.9653306278448098
2021-11,TAS1,720,1069.1382685185185,156.72464427152778,0.0,1141.3621306186344,0.14805681236360002,1.2118760346206183
2021-11,VIC1,720,4308.6989606481475,979.0097699679399,198.4461809699074,363.7515062248842,0.2829380045838959,0.35892141341862444
2021-12,NSW1,744,7146.572272625448,507.5394752373432,775.8361126608423,330.67605245743727,0.18355619933014822,0.22669706744691778
2021-12,QLD1,744,6304.377619847671,162.91663429883513,495.1340482825941,94.99554805443549,0.10830905145348757,0.12182632687544599
2021-12,SA1,744,1065.0450728046594,650.8983854506049,117.63835346214157,0.0,0.8837208888066731,0.8837208888066731
2021-12,TAS1,744,1071.576083109319,191.051636312612,0.0,789.7997778912411,0.1819218478212031,0.9076388578453545
2021-12,VIC1,744,4220.544280913979,1023.235808454301,244.7751339000896,222.80053224271956,0.31167270353944543,0.3565424040560706
2022-01,NSW1,744,7623.912866263441,618.0243971283602,719.1395900653001,361.50015611447134,0.1781080225496111,0.22338973094932704
2022-01,QLD1,744,6600.257778897849,194.96879426075267,486.21470770374106,140.73052385528675,0.10640054157325016,0.12571037906744256
2022-01,SA1,744,1312.3653001792115,698.9607179125223,105.41688525761649,0.0,0.682899310128682,0.682899310128682
2022-01,TAS1,744,1091.7399921594983,157.37956384296595,0.0,838.4203559003136,0.1459845948781433,0.9096119085306347
2022-01,VIC1,744,4934.081956765233,1042.9592566360886,237.91168826948925,259.8431258508064,0.267146962255978,0.312140782716839
2022-02,NSW1,672,7528.933838045635,699.8683980848215,739.1543465104166,375.15801994791667,0.19537684728762142,0.24163654681625343
2022-02,QLD1,672,6493.592534722223,215.24098496651789,494.19838164955354,166.97152548611112,0.11351642111913288,0.13821333140297895
2022-02,SA1,672,1275.660394345238,751.7757943315971,110.92035558035715,0.0,0.7268411293774715,0.7268411293774715
2022-02,TAS1,672,1112.8052814980158,184.37318521540178,0.0,783.1443296918402,0.1684298628969641,0.8682898264813381
2022-02,VIC1,672,4501.828953373016,996.0879127234623,256.24285330357145,162.1693367468998,0.285234347234161,0.31664080388679144
2022-03,NSW1,744,7351.063167562725,633.7864346301524,630.1528120092966,289.2194862903226,0.17271158394848646,0.21058220313510406
2022-03,QLD1,744,6584.784227150538,168.2642359139785,455.02735597961464,148.160925281138,0.09794665085993769,0.11906698410843249
2022-03,SA1,744,1261.3318806003585,664.0990463664874,102.16454367943548,0.0,0.6513717928457576,0.6513717928457576
2022-03,TAS1,744,1113.598629032258,154.3863571141353,0.0,869.0210094633736,0.1406667320798316,0.9137085280109776
2022-03,VIC1,744,4634.668648073477,893.8491260371865,183.64666156250001,214.92764383736562,0.24093368852017977,0.28227305200782327
2022-04,NSW1,720,7065.3326215277775,640.6544236390047,498.98622926944444,260.6012312141204,0.16620367518143886,0.1995177933112853
2022-04,QLD1,720,5931.325930555556,234.46276590046295,368.63678825358795,127.99889836342592,0.10755106266548889,0.12751426267127325
2022-04,SA1,720,1223.3847881944444,635.0844251620371,75.3565051712963,0.0,0.6161756364673275,0.6161756364673275
2022-04,TAS1,720,1136.1765439814815,152.54968180011574,0.0,948.2852177763888,0.13873724501121115,0.9643338247005053
2022-04,VIC1,720,4489.827722222222,855.7582163129629,135.2133542048611,205.33135073402778,0.22933658377113164,0.2712613606436402
2022-05,NSW1,744,7810.087544802868,694.6462428525986,406.8719263313172,604.2721824966397,0.14453083592077423,0.21743138585223262
2022-05,QLD1,744,6001.4466218638,214.5121651926523,306.1826013102599,151.94293025313618,0.09002731965794503,0.11453123519083824
2022-05,SA1,744,1381.7528819444444,673.776001983647,62.162541462813614,0.0,0.5532709093675664,0.5532709093675664
2022-05,TAS1,744,1206.259975358423,202.35955323655912,0.0,1267.4460374109544,0.17757887347857712,1.220145628232796
2022-05,VIC1,744,5161.722589605734,877.6216846666667,127.1979202016129,522.7052529323477,0.2048297709929826,0.2984652833935574
2022-06,NSW1,720,8840.95841550926,786.5649473189815,324.6377084855324,598.2524615532408,0.130854494157629,0.19467103543559483
2022-06,QLD1,720,5980.7418518518525,226.25713622685183,370.29929014270834,161.72300215393517,0.10909864083312672,0.1343223184144902
2022-06,SA1,720,1581.96921875,785.0605518194444,51.70959503935185,0.0,0.5455224104658671,0.5455224104658671
2022-06,TAS1,720,1298.778236111111,265.2186596724537,0.0,1346.5547095597221,0.21127392041612175,1.2356165900673315
2022-06,VIC1,720,5593.216484953704,1511.8322658194445,87.68152223032408,512.1937237091436,0.29496255830094686,0.380601108241352
2022-07,NSW1,744,8905.46863015233,828.6989474818548,417.7440200866936,521.4759738776881,0.14485344343252818,0.20031631657105406
2022-07,QLD1,744,6099.522818100359,238.29720340837812,388.8871055282258,192.94285744287635,0.11459004580992858,0.143839166035855
2022-07,SA1,744,1622.7227609767024,781.6981568189965,61.58587115143369,0.0,0.5428544513355162,0.5428544513355162
2022-07,TAS1,744,1298.1151512096774,176.48304583702955,0.0,1201.8707254924955,0.14068313568511887,1.0517149632249418
2022-07,VIC1,744,5598.433766801076,1223.2193173389337,136.35314049619174,449.6843720453629,0.2545719462760707,0.32897229735621886
2022-08,NSW1,744,8248.450435707886,816.8061449801746,455.1505962592966,288.1266631485215,0.16292401184903388,0.19468855727129894
2022-08,QLD1,744,5751.141950044802,237.12733917674728,420.5352600221774,134.9154732157258,0.12652910915327042,0.1471909379574125
2022-08,SA1,744,1532.5643369175627,935.7564218537186,64.68174167674731,0.0,0.6737837820991638,0.6737837820991638
2022-08,TAS1,744,1233.8617417114697,240.99849787007167,0.0,1054.6261921215278,0.20232011460922497,1.0550907991527874
2022-08,VIC1,744,5256.687184139785,1468.0847986920921,138.4811105454749,528.0737415632841,0.3161904469649012,0.4079708881814828
2022-09,NSW1,720,7516.1221493055555,666.1492681795139,523.5212510744213,317.69712742708333,0.16903354461572784,0.20760810992806186
2022-09,QLD1,720,5598.927138888889,205.69827578125,499.83913357870375,146.02553452199072,0.13842881975191526,0.16220734528304168
2022-09,SA1,720,1356.5583472222222,802.2667871990741,81.21890601157408,0.0,0.6804764810422572,0.6804764810422572
2022-09,TAS1,720,1169.6304456018518,179.70752603055556,0.0,1022.363470181713,0.15738050161704378,1.0261593824755835
2022-09,VIC1,720,4868.233109953704,1236.0267916476853,166.7265707523148,522.1203361695601,0.2977826956932703,0.39639068690965307
2022-10,NSW1,744,7052.456814516129,699.2688126457214,537.843324546483,339.8239262018369,0.18330011980846503,0.2290596351533199
2022-10,QLD1,744,5742.941307123657,234.1571040546595,533.4372406587142,92.268518125,0.14298324430640255,0.15783900112968705
2022-10,SA1,744,1137.5924910394265,715.1572457403673,74.05962373543908,0.0,0.7743464561999692,0.7743464561999692
2022-10,TAS1,744,1146.4162231182797,158.15030193089157,0.0,897.3779417524642,0.13998231718439272,0.9164792462936658
2022-10,VIC1,744,4446.702657930107,1071.9158661327285,148.4227376937724,429.52550577284944,0.2805805622503789,0.3719894603593811
2022-11,NSW1,720,6617.120862268518,660.8022810383102,726.6714069085648,473.1316356342592,0.2213140883509612,0.28853820637024047
2022-11,QLD1,720,5659.444931712963,227.36463165046297,656.975569042361,90.07333103009259,0.1730039396234062,0.1869927752276739
2022-11,SA1,720,1133.1898599537037,700.2840422673611,96.66190249305556,0.0,0.7455784130011427,0.7455784130011427
2022-11,TAS1,720,1076.233318287037,196.15760930011572,0.0,935.2104859976852,0.18366679025714644,1.0457736465493053
2022-11,VIC1,720,4337.487594907408,1092.8041328141203,194.46796103703704,383.92555170312494,0.30121078827939496,0.385247622059926
2022-12,NSW1,744,6721.0554984319,628.9772721290323,878.6782163146281,407.1075003976254,0.23438811143508248,0.29179376400117174
2022-12,QLD1,744,5736.494183467742,219.69672421931006,730.160281421371,91.96087822580645,0.1775087117593463,0.19212078344602262
2022-12,SA1,744,1135.0044914874552,800.3580668212367,117.23776051635303,0.0,0.9062833559462015,0.9062833559462015
2022-12,TAS1,744,1082.546398969534,169.32005586794355,0.0,725.1566646351927,0.1601247941060351,0.8231362345635831
2022-12,VIC1,744,4239.377143817204,1089.6046004922714,239.62770169242833,213.8523561106631,0.31668923994895515,0.36103143406294236
2023-01,NSW1,744,7319.43070452509,606.3783074714381,849.387539359095,468.96140412858426,0.2044267227998098,0.26485495660636893
2023-01,QLD1,744,6225.333487903226,213.55777561939965,668.8362121638664,185.82382324708783,0.15098935226339877,0.1795713902657472
2023-01,SA1,744,1250.2762656810035,786.5318368682796,127.31652755824372,0.0,0.7993327577167902,0.7993327577167902
2023-01,TAS1,744,1082.77323140681,153.23801679289875,0.0,673.4973658976254,0.14640030291843883,0.7617878224137236
2023-01,VIC1,744,4562.665464829749,993.4092488548387,260.0774968268369,207.9679696519937,0.28257144305106807,0.32105241974264415
2023-02,NSW1,672,7643.7871974206355,683.8380061686507,905.6079242621529,242.11719480158732,0.21283530770652742,0.24224157816013264
2023-02,QLD1,672,6577.134366319444,260.43472850942464,696.8441913823165,175.5962027715774,0.1529885397079321,0.17882445821223705
2023-02,SA1,672,1302.1036867559524,749.3000404910714,142.2525373673115,0.0,0.7693778955358995,0.7693778955358995
2023-02,TAS1,672,1096.585142609127,172.46094806125993,0.0,658.0573846736111,0.15882900500620406,0.7523433611432915
2023-02,VIC1,672,4583.494661458333,1160.735940047867,259.494965499752,268.634322265997,0.3148005374501624,0.3661570606611079
2023-03,NSW1,744,7609.466500896058,661.0804442523522,696.554255406922,356.373158296371,0.18171592993683014,0.22575487734477456
2023-03,QLD1,744,6657.897055331541,189.8050077217742,607.1797203788083,176.49640099126344,0.12581178422030156,0.15167543470478118
2023-03,SA1,744,1166.760458109319,601.4009022267026,111.22636458557348,0.0,0.674538634801455,0.674538634801455
2023-03,TAS1,744,1074.6180667562724,211.7585902824821,0.0,785.9350805366263,0.20245251695837052,0.922025411446452
2023-03,VIC1,744,4435.475123207885,1037.0015535252016,192.28412766241038,246.83568136671147,0.28543171234858683,0.33572672939565595
2023-04,NSW1,720,6928.495931712963,592.2777123700232,575.4396733212963,287.32255916898146,0.17803939517014145,0.21543278446613986
2023-04,QLD1,720,5900.143978009259,239.56571052546295,631.4905928527778,185.9985857951389,0.1601118470182628,0.19055460720793538
2023-04,SA1,720,1172.7734074074074,654.6593194618056,95.59655346064814,0.0,0.6851663191210164,0.6851663191210164
